"","customer_id","segment","rfm_score","transaction_count","recency_days","amount","recency_score","frequency_score","monetary_score"
"35847",238,"New Ones",621,7,132,399,6,2,1
"35848",228,"Require Assistance",222,7,391,534,2,2,2
"35849",18881,"Almost Out",111,4,433,349,1,1,1
"35850",4452,"Likely to be Loyal",858,10,80,1126,8,5,8
"35851",30589,"Require Assistance",435,8,208,845,4,3,5
"35852",34796,"Getting Less Frequent",312,6,220,600,3,1,2
"35853",20063,"New Ones",645,9,132,831,6,4,5
"35854",4049,"Can't Lose Them",339,8,213,1229,3,3,9
"35855",18667,"Can't Lose Them",289,12,331,1261,2,8,9
"35856",11235,"Loyal",977,11,49,1046,9,7,7
"35857",18699,"Loyal",988,12,59,1114,9,8,8
"35858",8272,"Loyal",1088,12,32,1204,10,8,8
"35859",36606,"Others",610,15,151,1453,5,10,10
"35860",2866,"Can't Lose Them",499,14,183,1288,4,9,9
"35861",26195,"Can't Lose Them",700,13,131,1501,6,9,10
"35862",31594,"Loyal",909,15,101,1292,8,10,9
"35863",31722,"Getting Less Frequent",286,12,318,993,2,8,6
"35864",33504,"New Ones",1013,6,24,657,10,1,3
"35865",10228,"Can't Lose Them",660,10,139,1481,6,5,10
"35866",16955,"Can't Lose Them",200,13,438,1404,1,9,10
"35867",15050,"Loyal",777,11,117,1049,7,7,7
"35868",25643,"Require Assistance",133,8,523,661,1,3,3
"35869",29355,"New Ones",946,9,53,943,9,4,6
"35870",13011,"Require Assistance",522,7,166,588,5,2,2
"35871",1705,"Getting Less Frequent",447,9,200,1076,4,4,7
"35872",24372,"Require Assistance",443,9,193,682,4,4,3
"35873",7679,"New Ones",946,9,62,927,9,4,6
"35874",9233,"New Ones",953,10,61,719,9,5,3
"35875",34425,"Others",710,15,133,1686,6,10,10
"35876",15703,"New Ones",1057,10,15,1083,10,5,7
"35877",17314,"New Ones",913,6,66,675,9,1,3
"35878",33765,"Require Assistance",145,9,414,863,1,4,5
"35879",2942,"New Ones",1024,7,35,768,10,2,4
"35880",23653,"Require Assistance",436,8,192,970,4,3,6
"35881",9709,"Likely to be Loyal",859,10,98,1255,8,5,9
"35882",38003,"Require Assistance",235,8,309,847,2,3,5
"35883",28936,"Loyal",809,17,112,1348,7,10,9
"35884",20283,"Likely to be Loyal",557,10,174,1062,5,5,7
"35885",12596,"Loyal",797,13,124,1053,7,9,7
"35886",31711,"Can't Lose Them",298,14,271,1169,2,9,8
"35887",25858,"Can't Lose Them",547,9,156,1064,5,4,7
"35888",33941,"Likely to be Loyal",955,10,65,879,9,5,5
"35889",26720,"Almost Out",111,4,500,334,1,1,1
"35890",14205,"New Ones",943,9,55,713,9,4,3
"35891",14193,"New Ones",611,4,129,401,6,1,1
"35892",38188,"Require Assistance",234,8,278,813,2,3,4
"35893",6016,"Require Assistance",122,7,500,638,1,2,2
"35894",6110,"Require Assistance",133,8,432,719,1,3,3
"35895",13795,"Can't Lose Them",497,13,193,1094,4,9,7
"35896",29443,"Likely to be Loyal",755,10,103,833,7,5,5
"35897",8359,"Require Assistance",122,7,421,516,1,2,2
"35898",38363,"Require Assistance",444,9,193,777,4,4,4
"35899",11820,"Require Assistance",322,7,223,545,3,2,2
"35900",30500,"Getting Less Frequent",312,6,249,540,3,1,2
"35901",36422,"Likely to be Loyal",578,11,157,1117,5,7,8
"35902",10056,"Getting Less Frequent",257,10,281,1052,2,5,7
"35903",25134,"New Ones",1056,10,6,939,10,5,6
"35904",582,"Getting Less Frequent",487,12,181,1100,4,8,7
"35905",1070,"Require Assistance",322,7,259,518,3,2,2
"35906",15397,"Require Assistance",444,9,201,766,4,4,4
"35907",10791,"Loyal",978,11,69,1130,9,7,8
"35908",14119,"Almost Out",211,3,371,245,2,1,1
"35909",11767,"New Ones",1056,10,35,919,10,5,6
"35910",36294,"Require Assistance",244,9,277,743,2,4,4
"35911",29651,"New Ones",722,7,118,634,7,2,2
"35912",4202,"Can't Lose Them",296,14,277,948,2,9,6
"35913",4707,"Likely to be Loyal",758,10,105,1126,7,5,8
"35914",25961,"Getting Less Frequent",412,6,195,640,4,1,2
"35915",6993,"Likely to be Loyal",885,12,85,899,8,8,5
"35916",12263,"Almost Out",111,3,506,249,1,1,1
"35917",37768,"Can't Lose Them",300,14,267,1514,2,9,10
"35918",25724,"Can't Lose Them",488,12,181,1188,4,8,8
"35919",11782,"Others",710,16,137,2039,6,10,10
"35920",7415,"First Grade",1000,14,74,1471,9,9,10
"35921",23126,"Can't Lose Them",400,14,229,1459,3,9,10
"35922",7315,"Loyal",1077,11,42,1091,10,7,7
"35923",32179,"New Ones",912,6,65,548,9,1,2
"35924",5814,"Require Assistance",256,10,330,915,2,5,6
"35925",15538,"Getting Less Frequent",213,6,307,672,2,1,3
"35926",27761,"Loyal",1089,12,22,1342,10,8,9
"35927",24413,"Loyal",877,11,99,1032,8,7,7
"35928",11932,"Likely to be Loyal",785,12,110,871,7,8,5
"35929",19689,"Getting Less Frequent",357,10,220,1012,3,5,7
"35930",17061,"Likely to be Loyal",687,12,127,1074,6,8,7
"35931",18071,"New Ones",744,9,125,821,7,4,4
"35932",17169,"Likely to be Loyal",876,11,101,972,8,7,6
"35933",20995,"Likely to be Loyal",996,13,60,975,9,9,6
"35934",34075,"New Ones",612,5,128,586,6,1,2
"35935",39509,"New Ones",644,9,146,804,6,4,4
"35936",28568,"Others",508,15,184,1118,4,10,8
"35937",25685,"Require Assistance",535,8,152,862,5,3,5
"35938",33375,"New Ones",911,5,61,423,9,1,1
"35939",39270,"Require Assistance",444,9,210,776,4,4,4
"35940",31692,"Loyal",987,12,71,1099,9,8,7
"35941",27697,"Others",510,15,178,1780,4,10,10
"35942",26675,"Loyal",997,13,51,1011,9,9,7
"35943",11882,"Loyal",1089,12,37,1343,10,8,9
"35944",2042,"New Ones",854,10,88,803,8,5,4
"35945",28288,"New Ones",712,5,109,516,7,1,2
"35946",14065,"New Ones",653,10,129,732,6,5,3
"35947",35304,"Require Assistance",144,9,399,756,1,4,4
"35948",7753,"Can't Lose Them",547,9,167,1030,5,4,7
"35949",17643,"Can't Lose Them",497,14,205,1058,4,9,7
"35950",28739,"Getting Less Frequent",313,6,231,682,3,1,3
"35951",27559,"Can't Lose Them",178,11,417,1150,1,7,8
"35952",4504,"Can't Lose Them",448,9,179,1158,4,4,8
"35953",13069,"Getting Less Frequent",314,6,226,781,3,1,4
"35954",381,"Likely to be Loyal",775,11,111,831,7,7,5
"35955",31492,"Others",210,16,406,1706,1,10,10
"35956",15331,"New Ones",805,15,103,880,7,10,5
"35957",9277,"Others",610,15,173,1465,5,10,10
"35958",26917,"Getting Less Frequent",485,12,177,904,4,8,5
"35959",26646,"First Grade",1100,13,40,1451,10,9,10
"35960",32590,"First Grade",1010,18,55,1870,9,10,10
"35961",25266,"New Ones",1032,8,27,584,10,3,2
"35962",15206,"Almost Out",111,3,487,471,1,1,1
"35963",37723,"Others",610,19,156,1774,5,10,10
"35964",28424,"Loyal",799,13,122,1346,7,9,9
"35965",19421,"Others",510,18,184,2126,4,10,10
"35966",32869,"Likely to be Loyal",956,10,73,999,9,5,6
"35967",16899,"Require Assistance",135,8,477,845,1,3,5
"35968",23810,"Almost Out",211,3,344,205,2,1,1
"35969",38142,"New Ones",625,7,132,841,6,2,5
"35970",13340,"Loyal",1097,13,41,1008,10,9,7
"35971",24377,"Require Assistance",132,8,465,578,1,3,2
"35972",38920,"Loyal",810,17,114,1866,7,10,10
"35973",23169,"New Ones",912,6,58,585,9,1,2
"35974",27393,"Getting Less Frequent",115,6,430,913,1,1,5
"35975",31543,"Almost Out",411,4,195,387,4,1,1
"35976",10103,"Require Assistance",546,9,154,993,5,4,6
"35977",38624,"Require Assistance",342,9,214,640,3,4,2
"35978",7963,"Loyal",1078,11,45,1177,10,7,8
"35979",8239,"First Grade",1010,21,63,1941,9,10,10
"35980",19137,"Likely to be Loyal",856,10,85,972,8,5,6
"35981",19834,"Almost Out",211,5,389,364,2,1,1
"35982",28371,"Likely to be Loyal",676,11,144,974,6,7,6
"35983",4650,"Can't Lose Them",178,11,399,1178,1,7,8
"35984",17737,"Almost Out",111,6,626,474,1,1,1
"35985",18735,"Getting Less Frequent",347,9,243,1016,3,4,7
"35986",31553,"Loyal",797,13,113,1036,7,9,7
"35987",9397,"Getting Less Frequent",276,11,269,987,2,7,6
"35988",30067,"Can't Lose Them",398,13,229,1189,3,9,8
"35989",23370,"New Ones",1057,10,21,1051,10,5,7
"35990",16433,"Almost Out",111,4,414,298,1,1,1
"35991",35879,"New Ones",647,9,134,1009,6,4,7
"35992",21338,"Require Assistance",456,10,210,972,4,5,6
"35993",25674,"Require Assistance",344,9,213,791,3,4,4
"35994",27579,"New Ones",845,9,99,828,8,4,5
"35995",35617,"Require Assistance",433,8,187,705,4,3,3
"35996",20456,"Almost Out",111,3,876,194,1,1,1
"35997",6507,"Likely to be Loyal",697,13,148,1084,6,9,7
"35998",36537,"New Ones",743,9,121,703,7,4,3
"35999",27425,"Getting Less Frequent",113,6,742,677,1,1,3
"36000",37502,"Getting Less Frequent",357,10,237,1049,3,5,7
"36001",7263,"Almost Out",311,5,232,457,3,1,1
"36002",126,"Likely to be Loyal",687,12,144,1089,6,8,7
"36003",7804,"Require Assistance",522,7,156,528,5,2,2
"36004",13601,"Loyal",798,13,112,1166,7,9,8
"36005",7914,"Require Assistance",336,8,247,982,3,3,6
"36006",3948,"Likely to be Loyal",589,12,151,1290,5,8,9
"36007",2851,"Loyal",887,12,81,1073,8,8,7
"36008",9812,"Likely to be Loyal",857,10,96,1019,8,5,7
"36009",15723,"Require Assistance",124,7,638,754,1,2,4
"36010",1494,"Likely to be Loyal",757,10,102,1070,7,5,7
"36011",39934,"Loyal",977,11,56,1034,9,7,7
"36012",3704,"New Ones",822,7,94,579,8,2,2
"36013",10565,"Require Assistance",355,10,237,898,3,5,5
"36014",15329,"Loyal",977,11,58,1068,9,7,7
"36015",13084,"New Ones",654,10,136,753,6,5,4
"36016",4390,"Require Assistance",431,8,196,293,4,3,1
"36017",39563,"Loyal",998,13,67,1136,9,9,8
"36018",5291,"Require Assistance",553,10,157,682,5,5,3
"36019",25315,"New Ones",743,9,125,689,7,4,3
"36020",8778,"Likely to be Loyal",755,10,121,839,7,5,5
"36021",20657,"Require Assistance",256,10,342,936,2,5,6
"36022",13465,"Almost Out",411,6,206,506,4,1,1
"36023",12979,"Loyal",788,12,117,1206,7,8,8
"36024",39745,"New Ones",813,6,98,706,8,1,3
"36025",29138,"Require Assistance",531,8,173,373,5,3,1
"36026",31257,"Loyal",888,12,101,1110,8,8,8
"36027",23524,"Loyal",877,11,96,1099,8,7,7
"36028",2728,"Can't Lose Them",399,13,231,1391,3,9,9
"36029",29638,"Others",710,16,127,1639,6,10,10
"36030",31606,"Likely to be Loyal",986,12,58,992,9,8,6
"36031",33374,"Others",511,6,165,454,5,1,1
"36032",10887,"New Ones",713,6,124,686,7,1,3
"36033",25478,"Likely to be Loyal",975,11,74,849,9,7,5
"36034",34029,"New Ones",1011,5,26,319,10,1,1
"36035",30396,"Almost Out",311,3,229,373,3,1,1
"36036",37347,"New Ones",722,7,110,568,7,2,2
"36037",31259,"Can't Lose Them",199,14,437,1329,1,9,9
"36038",14699,"First Grade",1110,18,5,1706,10,10,10
"36039",3993,"New Ones",1047,9,28,1013,10,4,7
"36040",32329,"New Ones",653,10,133,650,6,5,3
"36041",33123,"Getting Less Frequent",113,6,469,651,1,1,3
"36042",31855,"New Ones",1011,6,2,492,10,1,1
"36043",16973,"New Ones",1047,9,4,1054,10,4,7
"36044",27462,"Getting Less Frequent",437,8,178,1023,4,3,7
"36045",29506,"Likely to be Loyal",975,11,74,899,9,7,5
"36046",21992,"Require Assistance",353,10,248,736,3,5,3
"36047",35427,"New Ones",634,8,147,810,6,3,4
"36048",32376,"Getting Less Frequent",114,6,516,767,1,1,4
"36049",23547,"New Ones",732,8,115,546,7,3,2
"36050",35335,"Getting Less Frequent",257,10,300,1066,2,5,7
"36051",7243,"Require Assistance",323,7,250,702,3,2,3
"36052",17032,"Require Assistance",532,8,174,601,5,3,2
"36053",17607,"Likely to be Loyal",755,10,114,872,7,5,5
"36054",24234,"New Ones",631,8,131,326,6,3,1
"36055",3526,"Getting Less Frequent",485,12,195,870,4,8,5
"36056",24963,"Getting Less Frequent",212,6,279,626,2,1,2
"36057",23977,"First Grade",1099,14,27,1371,10,9,9
"36058",37641,"Require Assistance",233,8,376,720,2,3,3
"36059",8931,"Loyal",1090,12,11,1465,10,8,10
"36060",13311,"Getting Less Frequent",247,9,284,1098,2,4,7
"36061",2740,"Require Assistance",146,9,428,974,1,4,6
"36062",39072,"Require Assistance",256,10,330,923,2,5,6
"36063",34182,"Getting Less Frequent",376,11,253,997,3,7,6
"36064",34292,"Require Assistance",236,8,319,946,2,3,6
"36065",39234,"New Ones",947,9,73,1016,9,4,7
"36066",1068,"Require Assistance",243,9,388,695,2,4,3
"36067",25842,"Getting Less Frequent",457,10,180,1025,4,5,7
"36068",32479,"New Ones",1043,9,31,734,10,4,3
"36069",5789,"Likely to be Loyal",557,10,163,1086,5,5,7
"36070",4563,"Almost Out",311,6,232,361,3,1,1
"36071",21434,"Require Assistance",122,7,465,542,1,2,2
"36072",20110,"Getting Less Frequent",482,12,184,554,4,8,2
"36073",17355,"Likely to be Loyal",955,10,69,898,9,5,5
"36074",2345,"Getting Less Frequent",184,12,416,758,1,8,4
"36075",13132,"Require Assistance",243,9,322,690,2,4,3
"36076",27817,"First Grade",1110,19,37,2144,10,10,10
"36077",34952,"Likely to be Loyal",956,10,57,917,9,5,6
"36078",12744,"Likely to be Loyal",895,13,92,855,8,9,5
"36079",18979,"Loyal",1108,15,40,1211,10,10,8
"36080",1081,"Loyal",810,15,103,1438,7,10,10
"36081",2217,"New Ones",811,6,88,468,8,1,1
"36082",20055,"New Ones",723,7,118,692,7,2,3
"36083",38516,"New Ones",711,6,108,489,7,1,1
"36084",16736,"Require Assistance",143,9,518,729,1,4,3
"36085",592,"New Ones",812,6,94,602,8,1,2
"36086",8431,"New Ones",823,7,97,670,8,2,3
"36087",16283,"Likely to be Loyal",656,10,135,948,6,5,6
"36088",10792,"New Ones",1056,10,9,989,10,5,6
"36089",9961,"Loyal",1077,11,31,1058,10,7,7
"36090",33320,"Loyal",990,12,58,1523,9,8,10
"36091",13751,"Likely to be Loyal",976,11,57,977,9,7,6
"36092",25156,"Almost Out",311,6,225,411,3,1,1
"36093",34249,"Almost Out",111,6,414,332,1,1,1
"36094",10272,"New Ones",925,7,69,827,9,2,5
"36095",23608,"Getting Less Frequent",437,8,185,1019,4,3,7
"36096",28389,"Can't Lose Them",548,9,159,1203,5,4,8
"36097",36268,"Require Assistance",445,9,197,905,4,4,5
"36098",21689,"New Ones",746,9,117,935,7,4,6
"36099",20754,"Getting Less Frequent",257,10,313,1066,2,5,7
"36100",9656,"Require Assistance",244,9,321,786,2,4,4
"36101",5428,"New Ones",646,9,140,962,6,4,6
"36102",39545,"Require Assistance",234,8,341,750,2,3,4
"36103",7805,"New Ones",1034,8,37,755,10,3,4
"36104",28520,"Can't Lose Them",399,14,217,1316,3,9,9
"36105",11828,"Require Assistance",121,7,599,508,1,2,1
"36106",26160,"New Ones",611,5,127,501,6,1,1
"36107",29476,"Getting Less Frequent",457,10,206,1013,4,5,7
"36108",36487,"Getting Less Frequent",412,6,201,634,4,1,2
"36109",1110,"New Ones",633,8,136,676,6,3,3
"36110",21858,"Others",608,15,162,1143,5,10,8
"36111",23315,"Likely to be Loyal",658,10,135,1147,6,5,8
"36112",18308,"Loyal",900,13,84,1456,8,9,10
"36113",33417,"Require Assistance",143,9,466,670,1,4,3
"36114",4910,"New Ones",643,9,147,677,6,4,3
"36115",38301,"Likely to be Loyal",678,11,134,1219,6,7,8
"36116",5808,"Require Assistance",532,8,160,542,5,3,2
"36117",25492,"Almost Out",411,5,179,427,4,1,1
"36118",17372,"Likely to be Loyal",699,13,133,1376,6,9,9
"36119",35317,"New Ones",921,7,74,427,9,2,1
"36120",1734,"Others",510,16,201,1578,4,10,10
"36121",36028,"New Ones",732,8,123,586,7,3,2
"36122",19158,"First Grade",1110,15,23,1649,10,10,10
"36123",1237,"Likely to be Loyal",876,11,88,970,8,7,6
"36124",6815,"Loyal",809,15,106,1275,7,10,9
"36125",30122,"New Ones",626,7,149,1001,6,2,6
"36126",8846,"New Ones",943,9,50,737,9,4,3
"36127",16773,"New Ones",611,5,132,481,6,1,1
"36128",7007,"Can't Lose Them",700,13,131,1426,6,9,10
"36129",24432,"Getting Less Frequent",212,6,271,602,2,1,2
"36130",15815,"Others",510,15,194,2023,4,10,10
"36131",35263,"New Ones",945,9,64,842,9,4,5
"36132",39137,"Loyal",988,12,61,1220,9,8,8
"36133",28783,"Others",210,16,456,1418,1,10,10
"36134",25965,"First Grade",1010,16,62,1635,9,10,10
"36135",11608,"Can't Lose Them",700,13,129,1539,6,9,10
"36136",25285,"New Ones",811,6,96,452,8,1,1
"36137",29202,"Getting Less Frequent",212,6,331,631,2,1,2
"36138",34662,"New Ones",924,7,53,770,9,2,4
"36139",21490,"Loyal",998,13,54,1198,9,9,8
"36140",18265,"Getting Less Frequent",212,5,361,546,2,1,2
"36141",7171,"Loyal",887,12,96,1072,8,8,7
"36142",12116,"New Ones",1036,8,10,986,10,3,6
"36143",17289,"Can't Lose Them",600,13,160,1625,5,9,10
"36144",26899,"Loyal",787,12,115,1019,7,8,7
"36145",33531,"Getting Less Frequent",312,6,221,603,3,1,2
"36146",24173,"Getting Less Frequent",214,6,338,825,2,1,4
"36147",2148,"New Ones",1054,10,24,748,10,5,4
"36148",20819,"Require Assistance",434,8,198,806,4,3,4
"36149",11741,"Getting Less Frequent",212,6,281,589,2,1,2
"36150",1302,"Getting Less Frequent",112,5,406,553,1,1,2
"36151",37511,"Loyal",809,16,115,1349,7,10,9
"36152",36908,"Almost Out",211,6,337,499,2,1,1
"36153",30655,"Likely to be Loyal",795,13,109,847,7,9,5
"36154",32134,"Others",610,15,153,1483,5,10,10
"36155",26366,"Loyal",889,12,87,1377,8,8,9
"36156",7464,"New Ones",912,5,61,551,9,1,2
"36157",14784,"Others",610,16,163,1924,5,10,10
"36158",6196,"Likely to be Loyal",696,13,149,983,6,9,6
"36159",27250,"New Ones",944,9,61,777,9,4,4
"36160",8829,"Getting Less Frequent",212,6,347,517,2,1,2
"36161",17310,"New Ones",1045,9,41,897,10,4,5
"36162",35410,"Can't Lose Them",489,12,182,1333,4,8,9
"36163",11926,"Likely to be Loyal",585,12,151,906,5,8,5
"36164",16174,"New Ones",944,9,57,796,9,4,4
"36165",33460,"Can't Lose Them",500,14,190,1425,4,9,10
"36166",23994,"Getting Less Frequent",375,11,245,849,3,7,5
"36167",36764,"New Ones",1034,8,5,780,10,3,4
"36168",37953,"Require Assistance",123,7,508,684,1,2,3
"36169",9653,"Getting Less Frequent",276,11,268,1001,2,7,6
"36170",2313,"Loyal",879,11,77,1367,8,7,9
"36171",14983,"New Ones",834,8,99,824,8,3,4
"36172",4319,"New Ones",846,9,100,926,8,4,6
"36173",24142,"New Ones",911,5,69,268,9,1,1
"36174",38586,"Require Assistance",253,10,312,661,2,5,3
"36175",37746,"Almost Out",311,5,264,502,3,1,1
"36176",19495,"First Grade",999,13,47,1338,9,9,9
"36177",5792,"New Ones",913,6,65,678,9,1,3
"36178",5999,"Require Assistance",345,9,252,894,3,4,5
"36179",13976,"New Ones",947,9,53,1079,9,4,7
"36180",34296,"Loyal",997,13,72,1032,9,9,7
"36181",37209,"New Ones",913,6,69,704,9,1,3
"36182",36428,"New Ones",632,8,132,587,6,3,2
"36183",4214,"Loyal",1078,11,41,1161,10,7,8
"36184",7696,"New Ones",912,5,76,552,9,1,2
"36185",32281,"Likely to be Loyal",776,11,113,964,7,7,6
"36186",19681,"Can't Lose Them",397,14,223,1079,3,9,7
"36187",23325,"Loyal",799,14,123,1243,7,9,9
"36188",30408,"Require Assistance",231,8,316,504,2,3,1
"36189",6147,"Loyal",1079,11,30,1322,10,7,9
"36190",38296,"Getting Less Frequent",375,11,214,875,3,7,5
"36191",13056,"Require Assistance",144,9,422,823,1,4,4
"36192",13997,"Can't Lose Them",398,13,228,1160,3,9,8
"36193",24834,"New Ones",1037,8,40,1040,10,3,7
"36194",32837,"Require Assistance",323,7,223,673,3,2,3
"36195",33183,"Others",493,13,184,734,4,9,3
"36196",28731,"Loyal",799,14,107,1326,7,9,9
"36197",11090,"Require Assistance",154,10,471,753,1,5,4
"36198",2901,"Can't Lose Them",259,10,351,1240,2,5,9
"36199",32539,"Require Assistance",234,8,270,760,2,3,4
"36200",32439,"Require Assistance",346,9,253,932,3,4,6
"36201",38393,"Require Assistance",145,9,405,860,1,4,5
"36202",26135,"Can't Lose Them",458,10,209,1197,4,5,8
"36203",35786,"New Ones",1035,8,28,862,10,3,5
"36204",28102,"Almost Out",111,2,531,98,1,1,1
"36205",38568,"New Ones",624,7,136,751,6,2,4
"36206",11346,"Require Assistance",542,9,153,521,5,4,2
"36207",26926,"New Ones",1033,8,45,722,10,3,3
"36208",11390,"Getting Less Frequent",384,12,232,785,3,8,4
"36209",13256,"Require Assistance",553,10,161,711,5,5,3
"36210",27237,"New Ones",932,8,71,589,9,3,2
"36211",27150,"Require Assistance",523,7,168,673,5,2,3
"36212",5216,"New Ones",712,6,125,588,7,1,2
"36213",18836,"Likely to be Loyal",776,11,109,959,7,7,6
"36214",11051,"Getting Less Frequent",475,11,180,913,4,7,5
"36215",16936,"Require Assistance",153,10,439,674,1,5,3
"36216",39351,"Loyal",1087,12,16,1037,10,8,7
"36217",4288,"Loyal",810,18,110,2110,7,10,10
"36218",19705,"Can't Lose Them",489,12,179,1309,4,8,9
"36219",29795,"Loyal",989,12,51,1231,9,8,9
"36220",33272,"Require Assistance",145,9,483,873,1,4,5
"36221",6857,"Can't Lose Them",500,14,178,1514,4,9,10
"36222",27889,"New Ones",646,9,128,991,6,4,6
"36223",19032,"Require Assistance",544,9,150,772,5,4,4
"36224",36889,"Likely to be Loyal",657,10,138,1043,6,5,7
"36225",11857,"New Ones",646,9,138,933,6,4,6
"36226",2828,"New Ones",913,6,61,664,9,1,3
"36227",7313,"Getting Less Frequent",376,11,235,950,3,7,6
"36228",8284,"Almost Out",111,4,570,466,1,1,1
"36229",35612,"Require Assistance",432,8,184,568,4,3,2
"36230",14544,"New Ones",633,8,136,719,6,3,3
"36231",18237,"New Ones",724,7,124,761,7,2,4
"36232",38906,"Loyal",887,12,97,1052,8,8,7
"36233",7810,"Loyal",898,14,79,1212,8,9,8
"36234",8435,"New Ones",645,9,143,909,6,4,5
"36235",31122,"First Grade",1100,13,29,1659,10,9,10
"36236",33473,"Others",1059,10,43,1270,10,5,9
"36237",23088,"Loyal",1088,12,34,1116,10,8,8
"36238",22215,"Require Assistance",534,8,173,769,5,3,4
"36239",23722,"Loyal",788,12,121,1129,7,8,8
"36240",7126,"Require Assistance",454,10,185,789,4,5,4
"36241",4497,"Getting Less Frequent",476,11,194,936,4,7,6
"36242",25449,"Almost Out",111,6,398,440,1,1,1
"36243",37734,"Others",849,9,100,1397,8,4,9
"36244",25499,"Require Assistance",256,10,340,918,2,5,6
"36245",17914,"Require Assistance",122,7,500,527,1,2,2
"36246",207,"Getting Less Frequent",187,12,397,1072,1,8,7
"36247",23611,"New Ones",1084,12,34,815,10,8,4
"36248",26018,"New Ones",923,7,57,735,9,2,3
"36249",23984,"Require Assistance",334,8,255,812,3,3,4
"36250",15929,"Require Assistance",233,8,303,680,2,3,3
"36251",13058,"New Ones",621,7,149,479,6,2,1
"36252",13624,"Almost Out",311,1,238,108,3,1,1
"36253",29373,"Almost Out",311,6,215,216,3,1,1
"36254",12234,"Others",710,15,129,1450,6,10,10
"36255",18346,"Loyal",810,18,103,1504,7,10,10
"36256",18444,"New Ones",822,7,83,593,8,2,2
"36257",33747,"Getting Less Frequent",157,10,511,1063,1,5,7
"36258",2390,"Require Assistance",121,7,475,402,1,2,1
"36259",83,"Loyal",789,12,120,1304,7,8,9
"36260",4422,"Likely to be Loyal",986,12,69,962,9,8,6
"36261",34227,"Likely to be Loyal",575,11,164,876,5,7,5
"36262",104,"Getting Less Frequent",386,12,234,994,3,8,6
"36263",13630,"Require Assistance",422,7,190,550,4,2,2
"36264",24184,"Likely to be Loyal",758,10,115,1124,7,5,8
"36265",14973,"Almost Out",111,5,534,305,1,1,1
"36266",20516,"Almost Out",311,5,250,387,3,1,1
"36267",26073,"New Ones",914,6,48,759,9,1,4
"36268",36247,"Likely to be Loyal",655,10,136,861,6,5,5
"36269",37468,"Likely to be Loyal",679,11,146,1248,6,7,9
"36270",34652,"Likely to be Loyal",686,12,138,990,6,8,6
"36271",11106,"New Ones",1026,7,34,966,10,2,6
"36272",37176,"Require Assistance",535,8,155,850,5,3,5
"36273",5672,"Getting Less Frequent",312,6,259,592,3,1,2
"36274",27774,"Loyal",800,14,103,1657,7,9,10
"36275",5451,"Require Assistance",244,9,373,779,2,4,4
"36276",7593,"Loyal",990,12,53,1642,9,8,10
"36277",39364,"New Ones",734,8,118,742,7,3,4
"36278",14799,"Likely to be Loyal",886,12,99,960,8,8,6
"36279",38553,"Loyal",1087,12,23,1090,10,8,7
"36280",1109,"New Ones",633,8,131,717,6,3,3
"36281",20394,"Loyal",878,11,100,1103,8,7,8
"36282",32813,"Require Assistance",143,9,494,647,1,4,3
"36283",7390,"Require Assistance",122,7,528,532,1,2,2
"36284",36075,"Getting Less Frequent",212,6,374,638,2,1,2
"36285",644,"Require Assistance",344,9,211,761,3,4,4
"36286",21463,"Almost Out",411,6,205,479,4,1,1
"36287",25263,"Likely to be Loyal",598,13,151,1222,5,9,8
"36288",15227,"Loyal",1089,12,27,1364,10,8,9
"36289",4729,"Loyal",1097,13,35,1053,10,9,7
"36290",19125,"Can't Lose Them",600,13,174,1462,5,9,10
"36291",11697,"Loyal",997,14,69,1059,9,9,7
"36292",8864,"Can't Lose Them",279,11,276,1279,2,7,9
"36293",21405,"New Ones",613,5,128,728,6,1,3
"36294",34701,"Can't Lose Them",397,13,253,1078,3,9,7
"36295",19943,"New Ones",933,8,67,658,9,3,3
"36296",25442,"Require Assistance",122,7,449,607,1,2,2
"36297",31040,"Require Assistance",423,7,195,713,4,2,3
"36298",27016,"Likely to be Loyal",556,10,166,983,5,5,6
"36299",9065,"Likely to be Loyal",657,10,147,1071,6,5,7
"36300",33077,"Require Assistance",423,7,181,735,4,2,3
"36301",5747,"Getting Less Frequent",377,11,231,1028,3,7,7
"36302",19851,"Loyal",890,12,84,1398,8,8,10
"36303",39702,"Loyal",878,11,85,1152,8,7,8
"36304",32027,"Loyal",1079,11,4,1341,10,7,9
"36305",12491,"Getting Less Frequent",147,9,451,1047,1,4,7
"36306",28455,"Require Assistance",133,8,457,733,1,3,3
"36307",38845,"Likely to be Loyal",758,10,104,1148,7,5,8
"36308",23064,"New Ones",923,7,54,679,9,2,3
"36309",5842,"Getting Less Frequent",313,6,257,701,3,1,3
"36310",28031,"New Ones",732,8,115,625,7,3,2
"36311",33617,"New Ones",913,5,76,733,9,1,3
"36312",8018,"Require Assistance",154,10,408,803,1,5,4
"36313",29513,"Require Assistance",353,10,214,651,3,5,3
"36314",13842,"Require Assistance",446,9,187,955,4,4,6
"36315",3780,"Require Assistance",346,9,223,925,3,4,6
"36316",25261,"Require Assistance",433,8,179,701,4,3,3
"36317",20512,"Getting Less Frequent",374,11,225,759,3,7,4
"36318",524,"Likely to be Loyal",657,10,134,1024,6,5,7
"36319",38745,"New Ones",954,10,57,798,9,5,4
"36320",1039,"Can't Lose Them",289,12,341,1262,2,8,9
"36321",39950,"First Grade",999,13,53,1394,9,9,9
"36322",9314,"Others",512,5,176,541,5,1,2
